Date,Country.Region,WHO.Region,Continent,Population,Confirmed,Deaths,Recovered,Active,New Cases,New Deaths,New Recovered,Active_per_1Mpopulation,Deaths_per_1Mpopulation,Recovered_per_1Mpopulation
2020-06-08,Central African Republic,Africa,Africa,4837752,1850.0,5.0,38.0,1807.0,216.0,0.0,0.0,373.52059386260396,1.0335378911527504,7.854887972760902
2020-06-08,Chad,Africa,Africa,16467965,839.0,70.0,685.0,84.0,2.0,1.0,13.0,5.100812395459912,4.250676996216594,41.59591060583381
2020-06-08,Chile,Americas,South America,19132514,171452.0,2264.0,112248.0,56940.0,4696.0,627.0,4098.0,2976.0856309839887,118.33259340617757,5866.87144198614
2020-06-08,China,Western Pacific,Asia,1421864031,168390.0,9276.0,155736.0,3378.0,8.0,0.0,20.0,2.375754591403684,6.523830547620063,109.52946034542454
2020-06-08,Colombia,Americas,South America,50936262,40719.0,1308.0,16459.0,22952.0,1483.0,49.0,2045.0,450.6023626154585,25.67915172102735,323.12932582292746
2020-06-08,Comoros,Africa,Africa,871326,141.0,2.0,67.0,72.0,0.0,0.0,0.0,82.6326770921561,2.2953521414487805,76.89429673853415
2020-06-08,Congo,Africa,Africa,5530506,4789.0,110.0,747.0,3932.0,90.0,3.0,0.0,710.9656874072643,19.88968098036599,135.06901538484905
2020-06-08,Costa Rica,Americas,North America,5098730,1342.0,11.0,712.0,619.0,24.0,1.0,8.0,121.40278069244694,2.1573999799950183,139.6426168869503
2020-06-08,Cote d'Ivoire,Africa,Africa,26437950,3881.0,38.0,1869.0,1974.0,142.0,2.0,51.0,74.6653957663132,1.43732778070917,70.69383216172207
2020-06-08,Croatia,Europe,Europe,4102577,4494.0,208.0,4256.0,30.0,0.0,0.0,4.0,7.312477011400396,50.69984061237608,1037.3967386840027
2020-06-08,Cuba,Americas,North America,11325899,2200.0,83.0,1868.0,249.0,9.0,0.0,6.0,21.985009755075513,7.328336585025171,164.93171976900024
2020-06-08,Cyprus,Europe,Asia,1208238,970.0,18.0,807.0,145.0,6.0,0.0,0.0,120.00946833322574,14.897727103434919,667.9147651373322
2020-06-08,Czechia,Europe,Europe,10711019,9697.0,328.0,6994.0,2375.0,69.0,1.0,103.0,221.7342719679612,30.622669981259484,652.9724202711246
2020-06-08,Denmark,Europe,Europe,5794279,12149.0,593.0,10979.0,577.0,14.0,4.0,37.0,99.58098324226361,102.34232766492605,1894.8000260256713
2020-06-08,Djibouti,Eastern Mediterranean,Africa,989387,4278.0,31.0,2013.0,2234.0,71.0,3.0,136.0,2257.9637694855505,31.332532163854992,2034.593136962584
2020-06-08,Dominica,Americas,North America,72004,18.0,0.0,16.0,2.0,0.0,0.0,0.0,27.776234653630354,0.0,222.20987722904283
2020-06-08,Dominican Republic,Americas,North America,10858648,20126.0,539.0,12158.0,7429.0,526.0,1.0,151.0,684.155154490688,49.63785546782619,1119.6605691610962
2020-06-08,Ecuador,Americas,South America,17668824,43378.0,3642.0,21020.0,18716.0,258.0,21.0,0.0,1059.266875939225,206.1257727169618,1189.66604681783
2020-06-08,Egypt,Eastern Mediterranean,Africa,102516525,35444.0,1271.0,9375.0,24798.0,1365.0,34.0,414.0,241.89270949244525,12.398001200294294,91.44867132396459
2020-06-08,El Salvador,Americas,North America,6489514,3104.0,56.0,1379.0,1669.0,89.0,3.0,74.0,257.1841281180686,8.629305676819557,212.49665229168164
2020-06-08,Equatorial Guinea,Africa,Africa,1407001,1306.0,12.0,200.0,1094.0,0.0,0.0,0.0,777.5403144702811,8.52877858651131,142.14630977518848
2020-06-08,Eritrea,Africa,Africa,3551175,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,10.982280512788021
2020-06-08,Estonia,Europe,Europe,1326627,1940.0,69.0,1683.0,188.0,1.0,0.0,2.0,141.71277985447304,52.01160537212042,1268.6308962504154
2020-06-08,Eswatini,Africa,Africa,1161348,340.0,3.0,229.0,108.0,7.0,0.0,4.0,92.99538122939893,2.5832050341499704,197.1846509401144
2020-06-08,Ethiopia,Africa,Africa,115223736,2156.0,27.0,361.0,1768.0,136.0,0.0,17.0,15.344060706380844,0.23432671893228668,3.1330350197983514
2020-06-08,Fiji,Western Pacific,Australia/Oceania,897095,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.064764601296407
2020-06-08,Finland,Europe,Europe,5541604,7001.0,323.0,5800.0,878.0,20.0,0.0,0.0,158.4378818840177,58.2863734038015,1046.6283769103675
2020-06-08,France,Europe,Europe,65288306,191445.0,29212.0,71182.0,91051.0,211.0,54.0,221.0,1394.5989041284056,447.4308155583023,1090.271816824287
2020-06-08,Gabon,Africa,Africa,2230563,3101.0,21.0,833.0,2247.0,0.0,0.0,0.0,1007.3689915953954,9.414663472854162,373.4483177565485
2020-06-08,Gambia,Africa,Africa,2422754,28.0,1.0,21.0,6.0,2.0,0.0,0.0,2.476520521687303,0.41275342028121714,8.667821825905559
2020-06-08,Georgia,Europe,Asia,3988368,812.0,13.0,683.0,116.0,3.0,0.0,9.0,29.084577952686413,3.2594785636631327,171.24798915245535
2020-06-08,Germany,Europe,Europe,83811260,186109.0,8695.0,169556.0,7858.0,359.0,10.0,332.0,93.75828498461901,103.74500991871498,2023.0694539134718
2020-06-08,Ghana,Africa,Africa,31133483,9910.0,48.0,3645.0,6217.0,272.0,4.0,9.0,199.68854753578327,1.5417484770335526,117.07652497473539
2020-06-08,Greece,Europe,Europe,10417673,3049.0,182.0,1374.0,1493.0,52.0,2.0,0.0,143.31415470614215,17.47031222807627,131.89125824932304
2020-06-08,Greenland,Europe,North America,56780,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,228.95385699189856
2020-06-08,Grenada,Americas,North America,112576,23.0,0.0,22.0,1.0,0.0,0.0,0.0,8.882888004548038,0.0,195.42353610005685
2020-06-08,Guatemala,Americas,North America,17946899,7502.0,267.0,1323.0,5912.0,447.0,15.0,62.0,329.4162406552798,14.877221964641357,73.7174706337847
2020-06-08,Guinea,Africa,Africa,13164905,4216.0,23.0,2918.0,1275.0,99.0,0.0,41.0,96.84840110885722,1.7470691964735028,221.6499093612905
2020-06-08,Guinea-Bissau,Africa,Africa,1972277,1389.0,12.0,153.0,1224.0,21.0,0.0,0.0,620.6024812944632,6.084338051906502,77.5753101618079
2020-06-08,Guyana,Americas,South America,786936,154.0,12.0,84.0,58.0,0.0,0.0,4.0,73.70357945245865,15.24901643843972,106.74311506907804
2020-06-08,Haiti,Americas,North America,11416103,3538.0,54.0,24.0,3460.0,204.0,3.0,0.0,303.08065720850624,4.730160546028711,2.10229357601276
2020-06-08,Honduras,Americas,North America,9919704,6450.0,262.0,740.0,5448.0,123.0,4.0,28.0,549.209936102932,26.412078424920743,74.59900013145554
2020-06-08,Hungary,Europe,Europe,9657785,4014.0,548.0,2284.0,1182.0,6.0,2.0,5.0,122.38831160561142,56.74178913695014,236.49315034451482
2020-06-08,Iceland,Europe,Europe,341465,1807.0,10.0,1794.0,3.0,0.0,0.0,0.0,8.785673495087345,29.285578316957814,5253.832750062232
2020-06-08,India,South-East Asia,Asia,1381344997,265928.0,7473.0,129095.0,129360.0,8442.0,266.0,5247.0,93.64785790728861,5.4099446671395155,93.45601589781558
2020-06-08,Indonesia,South-East Asia,Asia,273808365,32033.0,1883.0,10904.0,19246.0,847.0,32.0,406.0,70.29003661009408,6.877072583228054,39.823472887689164
2020-06-08,Iran,Eastern Mediterranean,Asia,84097623,173832.0,8351.0,136360.0,29121.0,2043.0,70.0,2011.0,346.27613672267523,99.30126086916867,1621.4489201436763
2020-06-08,Iraq,Eastern Mediterranean,Asia,40306025,13481.0,370.0,5572.0,7539.0,1115.0,24.0,386.0,187.04399652409288,9.17976902956816,138.24235954798323
2020-06-08,Ireland,Europe,Europe,4943200,25207.0,1683.0,22698.0,826.0,6.0,4.0,0.0,167.0982359605114,340.4677132222042,4591.762421103739
2020-06-08,Israel,Europe,Asia,9197590,18032.0,298.0,15102.0,2632.0,169.0,0.0,11.0,286.1619185025643,32.39979168456085,1641.9518591283152
2020-06-08,Italy,Europe,Europe,60452568,235278.0,33964.0,166584.0,34730.0,280.0,65.0,747.0,574.4999947727614,561.8289036124983,2755.614947573443
2020-06-08,Jamaica,Americas,North America,2962478,599.0,10.0,405.0,184.0,1.0,0.0,0.0,62.11016588140064,3.3755524935543826,136.7098759889525
2020-06-08,Japan,Western Pacific,Asia,126435859,17060.0,920.0,15043.0,1097.0,21.0,3.0,53.0,8.676336038496801,7.276416732376533,118.97732272297846
2020-06-08,Jordan,Eastern Mediterranean,Asia,10213138,831.0,9.0,627.0,195.0,23.0,0.0,20.0,19.09305445593705,0.8812178979663253,61.39151355832066
2020-06-08,Kazakhstan,Europe,Asia,18798667,12859.0,56.0,7376.0,5427.0,165.0,0.0,0.0,288.69068216379384,2.9789346233964356,392.3682461102162
2020-06-08,Kenya,Africa,Africa,53881160,2872.0,85.0,849.0,1938.0,105.0,1.0,97.0,35.96804523139443,1.5775458434822116,15.75689907195762
2020-06-08,Kuwait,Eastern Mediterranean,Asia,4276658,32510.0,269.0,21242.0,10999.0,662.0,5.0,1037.0,2571.868033403653,62.8995818697684,4966.962520734648
2020-06-08,Kyrgyzstan,Europe,Asia,6534479,2032.0,23.0,1445.0,564.0,25.0,1.0,20.0,86.31139529257038,3.5197909427821252,221.13469184000746
2020-06-08,Laos,Western Pacific,Asia,7285750,19.0,0.0,18.0,1.0,0.0,0.0,0.0,0.13725422914593555,0.0,2.47057612462684
2020-06-08,Latvia,Europe,Europe,1883936,1088.0,26.0,781.0,281.0,0.0,1.0,0.0,149.15580996382042,13.800893448609719,414.5576070524689
2020-06-08,Lebanon,Eastern Mediterranean,Asia,6822220,1350.0,30.0,779.0,541.0,19.0,0.0,11.0,79.29970009762218,4.397395569184225,114.1857049464837
2020-06-08,Lesotho,Africa,Africa,2143943,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.932860621760933,0.0,0.932860621760933
2020-06-08,Liberia,Africa,Africa,5068618,370.0,30.0,195.0,145.0,11.0,0.0,1.0,28.60740343817585,5.918773125139832,38.4720253134089
2020-06-08,Libya,Eastern Mediterranean,Africa,6880353,332.0,5.0,57.0,270.0,76.0,0.0,5.0,39.24217260364402,0.726706900067482,8.284458660769294
2020-06-08,Liechtenstein,Europe,Europe,38139,82.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,26.21987991295,2123.8102729489497
2020-06-08,Lithuania,Europe,Europe,2718121,1720.0,71.0,1331.0,318.0,6.0,0.0,3.0,116.99258421534583,26.120985783929413,489.67650814662034
2020-06-08,Luxembourg,Europe,Europe,626952,4040.0,110.0,3901.0,29.0,1.0,0.0,2.0,46.25553471398129,175.4520282254463,6222.166928249691
2020-06-08,Madagascar,Africa,Africa,27755708,1094.0,9.0,254.0,831.0,42.0,0.0,21.0,29.93978752046246,0.3242576265754057,9.151270794461448
2020-06-08,Malawi,Africa,Africa,19174839,443.0,4.0,55.0,384.0,5.0,0.0,0.0,20.026243766636057,0.20860670590245894,2.86834220615881
2020-06-08,Malaysia,Western Pacific,Asia,32406372,8329.0,117.0,6694.0,1518.0,7.0,0.0,20.0,46.84263946609019,3.610401065568216,206.56431395652683
2020-06-08,Maldives,South-East Asia,Asia,541448,1916.0,8.0,925.0,983.0,13.0,0.0,98.0,1815.5021350157356,14.77519540195919,1708.3819683515314
2020-06-08,Mali,Africa,Africa,20302901,1547.0,92.0,916.0,539.0,14.0,2.0,43.0,26.547930268684265,4.5313721423357185,45.11670524325563
2020-06-08,Malta,Europe,Europe,441663,630.0,9.0,596.0,25.0,1.0,0.0,0.0,56.60424350692723,20.3775276624938,1349.445165205145
2020-06-08,Mauritania,Africa,Africa,4660728,1104.0,59.0,119.0,926.0,55.0,4.0,11.0,198.68140771141333,12.658966582044695,25.532491919717263
2020-06-08,Mauritius,Africa,Africa,1271985,337.0,10.0,324.0,3.0,0.0,0.0,0.0,2.3585183787544666,7.861727929181555,254.71998490548236
2020-06-08,Mexico,Americas,North America,129066160,120102.0,14053.0,87633.0,18416.0,2999.0,354.0,3858.0,142.6865105462191,108.88214230593054,678.9773554896186
2020-06-08,Moldova,Europe,Europe,4032983,9807.0,353.0,5738.0,3716.0,107.0,12.0,100.0,921.4023466005187,87.52826381861763,1422.768209040306
2020-06-08,Monaco,Europe,Europe,39270,99.0,4.0,93.0,2.0,0.0,0.0,0.0,50.92946269416858,101.85892538833716,2368.2200152788387
2020-06-08,Mongolia,Western Pacific,Asia,3283344,194.0,0.0,75.0,119.0,1.0,0.0,0.0,36.24353707683387,0.0,22.842565384559155
2020-06-08,Montenegro,Europe,Europe,628074,324.0,9.0,315.0,0.0,0.0,0.0,0.0,0.0,14.329521680566302,501.53325881982056
2020-06-08,Morocco,Eastern Mediterranean,Africa,36953359,8302.0,208.0,7408.0,686.0,78.0,0.0,44.0,18.563941643302304,5.628716999718483,200.46892083612752
2020-06-08,Mozambique,Africa,Africa,31333962,433.0,2.0,0.0,431.0,9.0,0.0,0.0,13.75504317009129,0.06382850658975077,0.0
2020-06-08,Namibia,Africa,Africa,2545264,31.0,0.0,16.0,15.0,2.0,0.0,0.0,5.893298298329761,0.0,6.286184851551745
2020-06-08,Nepal,South-East Asia,Asia,29186486,3762.0,14.0,488.0,3260.0,314.0,1.0,21.0,111.69552922540933,0.47967405188826095,16.720066951533664
2020-06-08,Netherlands,Europe,Europe,17138756,47938.0,6035.0,174.0,41729.0,165.0,3.0,0.0,2434.7741458014807,352.1259069211324,10.152428799383104
2020-06-08,New Zealand,Western Pacific,Australia/Oceania,5002100,1504.0,22.0,1482.0,0.0,0.0,0.0,0.0,0.0,4.398152775834149,296.2755642630096
2020-06-08,Nicaragua,Americas,North America,6632263,1118.0,46.0,370.0,702.0,0.0,0.0,0.0,105.8462247350565,6.9357925040065505,55.78789622787878
2020-06-08,Niger,Africa,Africa,24281433,973.0,65.0,869.0,39.0,0.0,0.0,2.0,1.606165501022942,2.6769425017049033,35.78866206125479
2020-06-08,Nigeria,Africa,Africa,206606300,12801.0,361.0,4040.0,8400.0,315.0,7.0,81.0,40.65703707970183,1.7472845697348047,19.554098785951833
2020-06-08,North Macedonia,Europe,Europe,2083365,3152.0,156.0,1653.0,1343.0,127.0,3.0,7.0,644.6302016209353,74.87886184130001,793.4279398953136
2020-06-08,Norway,Europe,Europe,5425471,8561.0,239.0,8138.0,184.0,14.0,1.0,0.0,33.91410625916165,44.05147497793279,1499.9619387883558
2020-06-08,Oman,Eastern Mediterranean,Asia,5118446,17486.0,81.0,3793.0,13612.0,604.0,6.0,342.0,2659.4009197322785,15.825115669873238,741.0452313065332
2020-06-08,Pakistan,Eastern Mediterranean,Asia,221295851,108317.0,2172.0,35018.0,71127.0,4646.0,105.0,663.0,321.411358046654,9.814915147234277,158.24065314265653
2020-06-08,Panama,Americas,North America,4321282,16854.0,398.0,10401.0,6055.0,429.0,5.0,183.0,1401.2045499460578,92.10229742007118,2406.924611724021
2020-06-08,Papua New Guinea,Western Pacific,Australia/Oceania,8963009,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8925573989717069
2020-06-08,Paraguay,Americas,South America,7141091,1145.0,11.0,603.0,531.0,10.0,0.0,28.0,74.35838585448637,1.5403808745750476,84.44087885170487
2020-06-08,Peru,Americas,South America,33016319,199696.0,5571.0,89556.0,104569.0,3181.0,106.0,3337.0,3167.1913516464388,168.73473993269812,2712.4768209320973
2020-06-08,Philippines,Western Pacific,Asia,109722719,22474.0,1011.0,4637.0,16826.0,579.0,8.0,107.0,153.35019176839756,9.214135497316649,42.261074481757966
2020-06-08,Poland,Europe,Europe,37842302,27160.0,1166.0,12998.0,12996.0,599.0,9.0,143.0,343.4251964904249,30.812079032612758,343.4780473978565
2020-06-08,Portugal,Europe,Europe,10193593,34885.0,1485.0,21156.0,12244.0,192.0,6.0,161.0,1201.1466418170708,145.67974216745756,2075.4212964947687
2020-06-08,Qatar,Eastern Mediterranean,Asia,2807805,70158.0,57.0,45935.0,24166.0,1368.0,3.0,1597.0,8606.723045225719,20.300555059913346,16359.754327668768
2020-06-08,Romania,Europe,Europe,19224023,20604.0,1339.0,14826.0,4439.0,125.0,6.0,188.0,230.90900380216982,69.65243435258063,771.2225479547128
2020-06-08,Russia,Europe,Europe,145940924,476043.0,5963.0,230226.0,239854.0,8970.0,112.0,3954.0,1643.5006263219218,40.85899853559924,1577.5287266236576
2020-06-08,Rwanda,Africa,Africa,12981546,451.0,2.0,297.0,152.0,12.0,0.0,7.0,11.708928967320226,0.15406485483316085,22.87863094272439
2020-06-08,Saint Kitts and Nevis,Americas,North America,53237,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,281.75892706200574
2020-06-08,Saint Lucia,Americas,North America,183712,19.0,0.0,18.0,1.0,0.0,0.0,0.0,5.443302560529524,0.0,97.97944608953144
2020-06-08,San Marino,Europe,Europe,33938,687.0,42.0,478.0,167.0,7.0,0.0,50.0,4920.737816017443,1237.5508279804349,14084.507042253521
2020-06-08,Sao Tome and Principe,Africa,Africa,219544,513.0,12.0,68.0,433.0,0.0,0.0,0.0,1972.2697955762853,54.658747221513686,309.73290092191087
2020-06-08,Saudi Arabia,Eastern Mediterranean,Asia,34865919,105283.0,746.0,74524.0,30013.0,3369.0,34.0,1707.0,860.81195794667,21.396252311605497,2137.4454521046755
2020-06-08,Senegal,Africa,Africa,16783877,4427.0,49.0,2699.0,1679.0,99.0,0.0,111.0,100.03648143989616,2.9194684875252603,160.80909077205462
2020-06-08,Serbia,Europe,Europe,8733665,11896.0,250.0,11189.0,457.0,73.0,1.0,-159.0,52.32625707535153,28.624867109054446,1281.134552332841
2020-06-08,Seychelles,Africa,Africa,98408,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,111.77953011950248
2020-06-08,Sierra Leone,Africa,Africa,7992169,1001.0,49.0,611.0,341.0,32.0,1.0,3.0,42.6667654300103,6.131001484077727,76.44983483207125
2020-06-08,Singapore,Western Pacific,Asia,5854932,38296.0,25.0,25368.0,12903.0,386.0,0.0,482.0,2203.7830669937757,4.269904415627713,4332.757408625754
2020-06-08,Slovakia,Europe,Europe,5459915,1530.0,28.0,1396.0,106.0,2.0,0.0,7.0,19.41422164997074,5.128284964143214,255.681636069426
2020-06-08,Slovenia,Europe,Europe,2078968,1485.0,109.0,1359.0,17.0,0.0,0.0,0.0,8.177134039581176,52.42985943025578,653.6897152818129
2020-06-08,Somalia,Eastern Mediterranean,Africa,15933012,2368.0,84.0,470.0,1814.0,34.0,1.0,29.0,113.85166847297924,5.272072851008962,29.498502856835856
2020-06-08,South Africa,Africa,Africa,59381566,50879.0,1080.0,26099.0,23700.0,2594.0,82.0,1735.0,399.1137586368133,18.18746241889276,439.5135015469279
2020-06-08,South Korea,Western Pacific,Asia,51273732,11852.0,274.0,10589.0,989.0,38.0,1.0,26.0,19.288629117147156,5.343866914154016,206.5190027517404
2020-06-08,South Sudan,Africa,Africa,11206572,1604.0,19.0,15.0,1570.0,287.0,5.0,9.0,140.0963648830347,1.695433715145006,1.3385003014302679
2020-06-08,Spain,Europe,Europe,46756648,241717.0,27136.0,150376.0,64205.0,167.0,0.0,0.0,1373.173714249148,580.3666678586541,3216.1415848287497
2020-06-08,Sri Lanka,South-East Asia,Asia,21422362,1857.0,11.0,990.0,856.0,22.0,0.0,49.0,39.958245500659544,0.5134821267608118,46.21339140847307
2020-06-08,Sudan,Eastern Mediterranean,Africa,43943536,6242.0,372.0,2059.0,3811.0,161.0,13.0,45.0,86.72492809864004,8.46540888289008,46.855583037286756
2020-06-08,Suriname,Americas,South America,587154,128.0,2.0,9.0,117.0,6.0,1.0,0.0,199.2662912966615,3.406261389686522,15.32817625358935
2020-06-08,Sweden,Europe,Europe,10105596,45133.0,4694.0,0.0,40439.0,403.0,35.0,0.0,4001.644237509594,464.49511735873864,0.0
2020-06-08,Switzerland,Europe,Europe,8660952,30972.0,1923.0,28700.0,349.0,7.0,2.0,0.0,40.295801200607045,222.0310192228291,3313.723479820694
2020-06-08,Syria,Eastern Mediterranean,Asia,17539600,144.0,6.0,0.0,138.0,3.0,0.0,0.0,7.867910328627791,0.34208305776642567,0.0
2020-06-08,Taiwan*,Western Pacific,Asia,23821199,443.0,7.0,430.0,6.0,0.0,0.0,0.0,0.25187649034794596,0.293855905405937,18.051148474936127
2020-06-08,Tajikistan,Europe,Asia,9557468,4609.0,48.0,2763.0,1798.0,80.0,0.0,90.0,188.12513941977102,5.022250663041718,289.0933037913388
2020-06-08,Tanzania,Africa,Africa,59886383,509.0,21.0,183.0,305.0,0.0,0.0,0.0,5.0929774803731265,0.3506640232388054,3.0557864882238754
2020-06-08,Thailand,South-East Asia,Asia,69817894,3119.0,58.0,2973.0,88.0,7.0,0.0,1.0,1.2604218626245014,0.8307325912752396,42.582206790711844
2020-06-08,Timor-Leste,South-East Asia,Asia,1320812,24.0,0.0,0.0,24.0,0.0,0.0,0.0,18.17064048479269,0.0,0.0
2020-06-08,Togo,Africa,Africa,8296582,497.0,13.0,251.0,233.0,2.0,0.0,3.0,28.083854290839287,1.5669103252399603,30.253422433479233
2020-06-08,Trinidad and Tobago,Americas,North America,1399950,117.0,8.0,109.0,0.0,0.0,0.0,1.0,0.0,5.7144898032072575,77.85992356869889
2020-06-08,Tunisia,Eastern Mediterranean,Africa,11830801,1087.0,49.0,982.0,56.0,0.0,0.0,0.0,4.733407315362671,4.141731400942337,83.0036782801097
2020-06-08,Turkey,Europe,Asia,84428331,171121.0,4711.0,141380.0,25030.0,989.0,19.0,3411.0,296.46446522791024,55.79880526123393,1674.5563761055516
2020-06-08,US,Americas,North America,331198130,1961785.0,111774.0,518522.0,1331489.0,17415.0,505.0,12155.0,4020.218954738664,337.48378953709675,1565.5945883510876
2020-06-08,Uganda,Africa,Africa,45867852,646.0,0.0,103.0,543.0,30.0,0.0,7.0,11.838356851766243,0.0,2.245581502268735
2020-06-08,Ukraine,Europe,Europe,43705858,28077.0,805.0,12657.0,14615.0,478.0,9.0,144.0,334.3945335657293,18.418583614123307,289.5950469614394
2020-06-08,United Arab Emirates,Eastern Mediterranean,Asia,9902079,39376.0,281.0,22275.0,16820.0,568.0,5.0,469.0,1698.6331860208345,28.377879029242244,2249.527599204167
2020-06-08,United Kingdom,Europe,Europe,67922029,266756.0,40769.0,1255.0,224732.0,1094.0,55.0,16.0,3308.6761881038624,600.2323634943237,18.47706875776635
2020-06-08,Uruguay,Americas,South America,3474956,845.0,23.0,738.0,84.0,0.0,0.0,8.0,24.172967945493408,6.618788842218434,212.37678980683498
2020-06-08,Uzbekistan,Europe,Asia,33516027,4440.0,18.0,3357.0,1065.0,109.0,1.0,3.0,31.775842643879002,0.5370564953895043,100.16103639014254
2020-06-08,Venezuela,Americas,South America,28427499,2473.0,22.0,487.0,1964.0,96.0,0.0,0.0,69.08803338626447,0.7738985409866693,17.131299520932178
2020-06-08,Vietnam,Western Pacific,Asia,97425470,332.0,0.0,316.0,16.0,1.0,0.0,9.0,0.164228101747931,0.0,3.2435050095216376
2020-06-08,Western Sahara,Africa,Africa,598682,9.0,1.0,6.0,2.0,0.0,0.0,0.0,3.340671675447066,1.670335837723533,10.022015026341196
2020-06-08,Yemen,Eastern Mediterranean,Asia,29886897,496.0,112.0,23.0,361.0,12.0,0.0,0.0,12.078871888239183,3.747461638456478,0.7695680150401696
2020-06-08,Zambia,Africa,Africa,18430129,1200.0,10.0,912.0,278.0,111.0,3.0,0.0,15.083996427805795,0.5425897995613596,49.48418971999599
2020-06-08,Zimbabwe,Africa,Africa,14883803,287.0,4.0,46.0,237.0,5.0,0.0,12.0,15.923349697654558,0.2687485181038744,3.0906079581945556
2020-06-09,Afghanistan,Eastern Mediterranean,Asia,39009447,21459.0,384.0,2651.0,18424.0,542.0,15.0,480.0,472.2958518227649,9.843769382324236,67.95789748057695
2020-06-09,Albania,Europe,Europe,2877470,1299.0,34.0,960.0,305.0,36.0,0.0,15.0,105.99589222476689,11.815935526695327,333.62641487139746
2020-06-09,Algeria,Africa,Africa,43926079,10382.0,724.0,6951.0,2707.0,117.0,9.0,152.0,61.62626079145375,16.48223598559753,158.24312477332657
2020-06-09,Andorra,Europe,Europe,77278,852.0,51.0,757.0,44.0,0.0,0.0,6.0,569.3729133776754,659.9549677786692,9795.802168793189
2020-06-09,Angola,Africa,Africa,32956300,96.0,4.0,38.0,54.0,4.0,0.0,0.0,1.6385334518741486,0.12137284828697396,1.1530420587262526
2020-06-09,Antigua and Barbuda,Americas,North America,98010,26.0,3.0,20.0,3.0,0.0,0.0,0.0,30.60912151821243,30.60912151821243,204.06081012141618
2020-06-09,Argentina,Americas,South America,45236884,24761.0,717.0,7568.0,16476.0,1141.0,24.0,263.0,364.21606757883677,15.849898061060085,167.29711091506655
2020-06-09,Armenia,Europe,Asia,2963811,13675.0,217.0,4451.0,9007.0,350.0,6.0,352.0,3038.992702301193,73.2165445097545,1501.7826710272686
2020-06-09,Australia,Western Pacific,Australia/Oceania,25528864,7274.0,102.0,6740.0,432.0,7.0,0.0,20.0,16.922022068823743,3.995477432916717,264.01488135155563
2020-06-09,Austria,Europe,Europe,9011577,16979.0,672.0,15875.0,432.0,11.0,0.0,36.0,47.938335321331664,74.57074383318259,1761.622854690139
2020-06-09,Azerbaijan,Europe,Asia,10148243,8191.0,98.0,4606.0,3487.0,315.0,5.0,229.0,343.6062774610344,9.656844046797067,453.87167019946213
2020-06-09,Bahamas,Americas,North America,393616,103.0,11.0,64.0,28.0,0.0,0.0,0.0,71.13531970245111,27.946018454534368,162.5950164627454
2020-06-09,Bahrain,Eastern Mediterranean,Asia,1706669,15731.0,29.0,10606.0,5096.0,314.0,2.0,280.0,2985.9334176691555,16.992164268525414,6214.444628688984
2020-06-09,Bangladesh,South-East Asia,Asia,164851401,71675.0,975.0,15337.0,55363.0,3171.0,45.0,777.0,335.8357870431444,5.914417433431457,93.03530274516744
2020-06-09,Barbados,Americas,North America,287411,92.0,7.0,81.0,4.0,0.0,0.0,0.0,13.917351806298297,24.35536566102202,281.82637407754055
2020-06-09,Belarus,Europe,Europe,9449001,50265.0,282.0,24506.0,25477.0,812.0,6.0,626.0,2696.263869587907,29.84442482332259,2593.501683405473
2020-06-09,Belgium,Europe,Europe,11594739,59437.0,9619.0,16324.0,33494.0,89.0,13.0,9.0,2888.7239290164275,829.6003903149524,1407.8799013932096
2020-06-09,Belize,Americas,North America,398312,20.0,2.0,16.0,2.0,1.0,0.0,0.0,5.021189419349655,5.021189419349655,40.16951535479724
2020-06-09,Benin,Africa,Africa,12151976,305.0,4.0,188.0,113.0,17.0,0.0,2.0,9.298899207832536,0.3291645737285854,15.470734965243514
2020-06-09,Bhutan,South-East Asia,Asia,772443,59.0,0.0,17.0,42.0,0.0,0.0,3.0,54.372944023054124,0.0,22.008096390283814
2020-06-09,Bolivia,Americas,South America,11688459,14644.0,487.0,2190.0,11967.0,695.0,12.0,31.0,1023.8304296571515,41.66503043728861,187.3643052518728
2020-06-09,Bosnia and Herzegovina,Europe,Europe,3278650,2728.0,160.0,2049.0,519.0,24.0,0.0,26.0,158.29685998810487,48.800573406737534,624.9523431900325
2020-06-09,Botswana,Africa,Africa,2356075,42.0,1.0,24.0,17.0,0.0,0.0,0.0,7.2153900024404996,0.42443470602591177,10.186432944621881
2020-06-09,Brazil,Americas,South America,212710692,739503.0,38406.0,396737.0,304360.0,32091.0,1272.0,18480.0,1430.863663402496,180.555098753569,1865.148367812183
2020-06-09,Bulgaria,Europe,Europe,6942854,2889.0,167.0,1623.0,1099.0,79.0,3.0,36.0,158.29225272488807,24.053508830806468,233.76553791855625
